datetime,HCHO_vcol,NO2_vcol,O3_vcol,CLDO4_vcol,hour_utc
2025-04-12 06:00:00+00:00,7.7954E+15,5.25554E+15,316.6745468,741.9433515,6
2025-04-12 07:00:00+00:00,6.58418E+15,7.18047E+15,331.1625828,868.3659367,7
2025-04-12 08:00:00+00:00,5.15331E+15,8.54011E+15,340.673264,815.1599549,8
2025-04-12 09:00:00+00:00,8.3636E+15,7.06698E+15,344.2025054,920.3381897,9
2025-04-12 10:00:00+00:00,7.5433E+15,4.73967E+15,345.8414201,898.5503536,10
2025-04-12 11:00:00+00:00,6.10984E+15,5.98954E+15,360.812917,894.2735889,11
2025-04-12 12:00:00+00:00,6.62341E+15,4.36471E+15,352.5226074,831.0754073,12
2025-04-12 13:00:00+00:00,8.75048E+15,3.86227E+15,345.8269669,774.908064,13
2025-04-12 14:00:00+00:00,9.16031E+15,5.57702E+15,361.5951197,687.5215411,14
2025-04-12 15:00:00+00:00,1.08E+16,3.87362E+15,355.9291383,756.5137224,15
2025-04-12 16:00:00+00:00,8.06183E+15,5.45201E+15,342.0755926,792.9363625,16
2025-04-12 17:00:00+00:00,5.73646E+15,5.92766E+15,332.2728294,848.3933109,17
2025-04-12 18:00:00+00:00,7.00928E+15,9.43827E+15,351.4875101,734.6229829,18
2025-04-12 19:00:00+00:00,5.7415E+15,5.95024E+15,342.3943651,780.6140935,19
2025-04-12 20:00:00+00:00,5.79521E+15,4.1884E+15,313.8099793,641.9172608,20
2025-04-12 21:00:00+00:00,4.7091E+15,6.19759E+15,322.4494565,728.836104,21
2025-04-12 22:00:00+00:00,0,0,0,0,22
2025-04-12 23:00:00+00:00,0,0,0,0,23
2025-04-13 00:00:00+00:00,0,0,0,0,0
2025-04-13 01:00:00+00:00,0,0,0,0,1
2025-04-13 02:00:00+00:00,0,0,0,0,2
2025-04-13 03:00:00+00:00,0,0,0,0,3
2025-04-13 04:00:00+00:00,0,0,0,0,4
2025-04-13 05:00:00+00:00,8.81791E+15,6.79761E+15,314.5895229,831.4871773,5
2025-04-13 06:00:00+00:00,6.8307E+15,7.95521E+15,333.6528655,871.5550719,6
2025-04-13 07:00:00+00:00,6.83444E+15,3.54333E+15,325.1338095,735.7945038,7
2025-04-13 08:00:00+00:00,6.07367E+15,5.83483E+15,338.5032045,883.1045777,8
2025-04-13 09:00:00+00:00,1.07E+16,5.96595E+15,317.446247,987.8771277,9
2025-04-13 10:00:00+00:00,6.85795E+15,2.54802E+15,355.648072,883.8783229,10
2025-04-13 11:00:00+00:00,1.00E+16,5.96064E+15,354.1953548,940.3386218,11
2025-04-13 12:00:00+00:00,7.30946E+15,6.10664E+15,357.5319708,830.6259124,12
2025-04-13 13:00:00+00:00,2.65996E+15,5.56198E+15,357.1574547,893.8115562,13
2025-04-13 14:00:00+00:00,9.63665E+15,2.74996E+15,354.2901501,915.920615,14
2025-04-13 15:00:00+00:00,1.20E+16,4.85791E+15,355.7699859,648.6854169,15
2025-04-13 16:00:00+00:00,1.04E+16,2.53489E+15,345.9339944,792.1617801,16
2025-04-13 17:00:00+00:00,8.3893E+15,6.11779E+15,349.3068227,786.6471044,17
2025-04-13 18:00:00+00:00,7.46964E+15,9.2742E+15,329.8807165,767.7642528,18
2025-04-13 19:00:00+00:00,3.88926E+15,6.64507E+15,335.5300849,712.3494369,19
2025-04-13 20:00:00+00:00,8.60446E+15,6.30957E+15,321.8926974,681.2503278,20
2025-04-13 21:00:00+00:00,5.40487E+15,5.30538E+15,320.5272046,673.971693,21
2025-04-13 22:00:00+00:00,0,0,0,0,22
2025-04-13 23:00:00+00:00,0,0,0,0,23
2025-04-14 00:00:00+00:00,0,0,0,0,0
2025-04-14 01:00:00+00:00,0,0,0,0,1
2025-04-14 02:00:00+00:00,0,0,0,0,2
2025-04-14 03:00:00+00:00,0,0,0,0,3
2025-04-14 04:00:00+00:00,0,0,0,0,4
2025-04-14 05:00:00+00:00,6.14501E+15,4.9634E+15,316.6567763,871.5201165,5
2025-04-14 06:00:00+00:00,4.825E+15,5.80095E+15,326.5084154,750.7803334,6
2025-04-14 07:00:00+00:00,7.82739E+15,6.46647E+15,336.6889059,797.291779,7
2025-04-14 08:00:00+00:00,6.99269E+15,3.88845E+15,329.7304431,729.0314349,8
2025-04-14 09:00:00+00:00,6.56459E+15,6.00424E+15,334.4842058,788.7325693,9
2025-04-14 10:00:00+00:00,8.60972E+15,5.33797E+15,344.2131025,847.2184451,10
2025-04-14 11:00:00+00:00,8.83242E+15,5.22946E+15,357.657584,837.8742169,11
2025-04-14 12:00:00+00:00,6.87884E+15,6.01136E+15,340.9188646,797.0549939,12
2025-04-14 13:00:00+00:00,1.12E+16,3.7882E+15,364.5009188,827.8471224,13
2025-04-14 14:00:00+00:00,8.02075E+15,3.71206E+15,378.0661733,918.2089816,14
2025-04-14 15:00:00+00:00,7.16705E+15,5.20352E+15,343.5390307,839.2764848,15
2025-04-14 16:00:00+00:00,5.85076E+15,5.54724E+15,355.5141273,802.6494237,16
2025-04-14 17:00:00+00:00,1.08E+16,3.66199E+15,355.5188763,852.7848532,17
2025-04-14 18:00:00+00:00,7.83787E+15,3.78076E+15,348.5042928,778.9846914,18
2025-04-14 19:00:00+00:00,6.96555E+15,6.18967E+15,331.4507897,765.0362992,19
2025-04-14 20:00:00+00:00,2.07492E+15,7.94984E+15,347.6808774,715.925419,20
2025-04-14 21:00:00+00:00,7.202E+15,5.51292E+15,317.7968688,719.2185471,21
2025-04-14 22:00:00+00:00,0,0,0,0,22
2025-04-14 23:00:00+00:00,0,0,0,0,23
2025-04-15 00:00:00+00:00,0,0,0,0,0
2025-04-15 01:00:00+00:00,0,0,0,0,1
2025-04-15 02:00:00+00:00,0,0,0,0,2
2025-04-15 03:00:00+00:00,0,0,0,0,3
2025-04-15 04:00:00+00:00,0,0,0,0,4
2025-04-15 05:00:00+00:00,5.66501E+15,7.16698E+15,326.0429653,819.8064634,5
2025-04-15 06:00:00+00:00,4.14286E+15,3.17344E+15,325.3670829,783.3263678,6
2025-04-15 07:00:00+00:00,7.41973E+15,5.3892E+15,316.43678,847.2256155,7
2025-04-15 08:00:00+00:00,5.38595E+15,5.52804E+15,344.7808444,779.1347809,8
2025-04-15 09:00:00+00:00,1.52277E+15,6.63947E+15,338.2176696,913.5394575,9
2025-04-15 10:00:00+00:00,7.19504E+15,5.96271E+15,332.4599692,874.8222597,10
2025-04-15 11:00:00+00:00,9.78438E+15,6.85493E+15,333.9247127,825.8296749,11
2025-04-15 12:00:00+00:00,9.29529E+15,5.14215E+15,341.0392102,960.3329053,12
2025-04-15 13:00:00+00:00,9.1883E+15,3.89088E+15,341.6886255,957.8197831,13
2025-04-15 14:00:00+00:00,6.24442E+15,3.7777E+15,347.9384741,920.7772513,14
2025-04-15 15:00:00+00:00,1.10E+16,6.00761E+15,336.0297284,890.493461,15
2025-04-15 16:00:00+00:00,8.21787E+15,4.17097E+15,346.7619161,948.0159997,16
2025-04-15 17:00:00+00:00,7.18479E+15,4.63245E+15,345.7006327,994.3455899,17
2025-04-15 18:00:00+00:00,7.64378E+15,5.36227E+15,357.8879676,756.1785496,18
2025-04-15 19:00:00+00:00,9.17918E+15,7.13983E+15,339.1823983,833.8850354,19
2025-04-15 20:00:00+00:00,3.9229E+15,7.84562E+15,337.343506,867.5225966,20
2025-04-15 21:00:00+00:00,8.81604E+15,4.37138E+15,329.9801111,686.3608652,21
2025-04-15 22:00:00+00:00,0,0,0,0,22
2025-04-15 23:00:00+00:00,0,0,0,0,23
2025-04-16 00:00:00+00:00,0,0,0,0,0
2025-04-16 01:00:00+00:00,0,0,0,0,1
2025-04-16 02:00:00+00:00,0,0,0,0,2
2025-04-16 03:00:00+00:00,0,0,0,0,3
2025-04-16 04:00:00+00:00,0,0,0,0,4
2025-04-16 05:00:00+00:00,3.74298E+15,6.61535E+15,308.8210985,713.4057656,5
2025-04-16 06:00:00+00:00,6.54307E+15,4.81562E+15,331.1388864,857.3369674,6
2025-04-16 07:00:00+00:00,4.14574E+15,5.34948E+15,327.6650764,786.7260705,7
2025-04-16 08:00:00+00:00,7.19619E+15,5.87156E+15,330.1682365,887.664677,8
2025-04-16 09:00:00+00:00,9.05325E+15,5.39172E+15,325.2743968,813.5161304,9
2025-04-16 10:00:00+00:00,9.96602E+15,6.52277E+15,357.9054536,774.0525908,10
2025-04-16 11:00:00+00:00,6.55062E+15,4.66361E+15,347.4774419,823.2877114,11
2025-04-16 12:00:00+00:00,1.17E+16,4.65458E+15,350.1915393,873.4401133,12
2025-04-16 13:00:00+00:00,5.57769E+15,5.26457E+15,360.7094108,665.9130975,13
2025-04-16 14:00:00+00:00,6.12287E+15,3.30653E+15,355.1629285,865.4124002,14
2025-04-16 15:00:00+00:00,5.63362E+15,3.81116E+15,358.0037879,918.2516823,15
2025-04-16 16:00:00+00:00,5.93178E+15,4.77922E+15,340.5851729,783.6450311,16
2025-04-16 17:00:00+00:00,3.55147E+15,4.16318E+15,355.431279,658.8967189,17
2025-04-16 18:00:00+00:00,2.30118E+15,4.33445E+15,337.1778626,865.5618665,18
2025-04-16 19:00:00+00:00,5.27606E+15,5.39426E+15,341.2104223,698.8679533,19
2025-04-16 20:00:00+00:00,3.06809E+15,6.05282E+15,329.6640085,714.9496577,20
2025-04-16 21:00:00+00:00,6.53471E+15,7.38349E+15,316.6805171,713.3335049,21
2025-04-16 22:00:00+00:00,0,0,0,0,22
2025-04-16 23:00:00+00:00,0,0,0,0,23
2025-04-17 00:00:00+00:00,0,0,0,0,0
2025-04-17 01:00:00+00:00,0,0,0,0,1
2025-04-17 02:00:00+00:00,0,0,0,0,2
2025-04-17 03:00:00+00:00,0,0,0,0,3
2025-04-17 04:00:00+00:00,0,0,0,0,4
2025-04-17 05:00:00+00:00,5.46149E+15,5.47004E+15,341.8263322,789.6036061,5
2025-04-17 06:00:00+00:00,4.60595E+15,4.6567E+15,330.9220541,803.9947349,6
2025-04-17 07:00:00+00:00,4.76448E+15,5.84957E+15,331.0898697,792.5068548,7
2025-04-17 08:00:00+00:00,6.72793E+15,4.26816E+15,349.3846732,822.1320886,8
2025-04-17 09:00:00+00:00,6.78625E+15,5.25629E+15,341.834345,781.4768508,9
2025-04-17 10:00:00+00:00,4.62695E+15,4.66551E+15,365.8569863,985.2460963,10
2025-04-17 11:00:00+00:00,7.63179E+15,4.32426E+15,351.6216279,874.3267675,11
2025-04-17 12:00:00+00:00,4.37154E+15,5.10693E+15,355.6281171,840.1381788,12
2025-04-17 13:00:00+00:00,4.80178E+15,4.65384E+15,331.0304818,830.0491549,13
2025-04-17 14:00:00+00:00,9.32423E+15,5.70241E+15,333.2265991,875.595299,14
2025-04-17 15:00:00+00:00,1.21E+16,4.4116E+15,364.2970224,833.9140334,15
2025-04-17 16:00:00+00:00,6.88263E+15,3.37751E+15,347.3374989,836.8162694,16
2025-04-17 17:00:00+00:00,6.04669E+15,6.25181E+15,337.2105197,772.7418753,17
2025-04-17 18:00:00+00:00,1.35916E+15,6.99959E+15,345.5804191,884.3616074,18
2025-04-17 19:00:00+00:00,5.61959E+15,5.28073E+15,339.2886574,814.7120625,19
2025-04-17 20:00:00+00:00,6.95129E+15,9.44696E+15,322.3767275,717.580527,20
2025-04-17 21:00:00+00:00,2.6858E+15,4.83869E+15,321.6230755,772.7140766,21
2025-04-17 22:00:00+00:00,0,0,0,0,22
2025-04-17 23:00:00+00:00,0,0,0,0,23
2025-04-18 00:00:00+00:00,0,0,0,0,0
2025-04-18 01:00:00+00:00,0,0,0,0,1
2025-04-18 02:00:00+00:00,0,0,0,0,2
2025-04-18 03:00:00+00:00,0,0,0,0,3
2025-04-18 04:00:00+00:00,0,0,0,0,4
2025-04-18 05:00:00+00:00,8.03004E+15,4.13367E+15,327.1103371,718.1746876,5
2025-04-18 06:00:00+00:00,5.96473E+15,8.24214E+15,325.0951981,831.5764976,6
2025-04-18 07:00:00+00:00,8.04342E+15,7.43443E+15,333.3938475,768.8527259,7
2025-04-18 08:00:00+00:00,8.50492E+15,7.64066E+15,327.9815675,762.6573838,8
2025-04-18 09:00:00+00:00,1.00E+16,4.13259E+15,340.8632998,882.9338166,9
2025-04-18 10:00:00+00:00,8.15654E+15,3.44685E+15,328.5280369,943.6854758,10
2025-04-18 11:00:00+00:00,7.26185E+15,3.88152E+15,354.1480214,923.0006741,11
2025-04-18 12:00:00+00:00,6.33365E+15,5.73599E+15,343.3866459,726.2110455,12
2025-04-18 13:00:00+00:00,9.16177E+15,4.53282E+15,349.2006819,838.7998752,13
2025-04-18 14:00:00+00:00,5.45112E+15,4.80541E+15,364.4831147,899.3301835,14
2025-04-18 15:00:00+00:00,5.0689E+15,6.78981E+15,362.5539401,888.8317843,15
2025-04-18 16:00:00+00:00,9.03294E+15,4.32612E+15,342.8472936,826.8103302,16
2025-04-18 17:00:00+00:00,5.18765E+15,5.05055E+15,339.7657776,790.7893311,17
2025-04-18 18:00:00+00:00,5.97878E+15,7.3058E+15,331.8005645,846.0216813,18
2025-04-18 19:00:00+00:00,4.02269E+15,8.69556E+15,331.6449909,717.9996464,19
2025-04-18 20:00:00+00:00,5.11702E+15,5.05294E+15,329.10927,638.6128418,20
2025-04-18 21:00:00+00:00,4.2762E+15,7.06E+15,333.0563739,665.2053116,21
2025-04-18 22:00:00+00:00,0,0,0,0,22
2025-04-18 23:00:00+00:00,0,0,0,0,23
2025-04-19 00:00:00+00:00,0,0,0,0,0
2025-04-19 01:00:00+00:00,0,0,0,0,1
2025-04-19 02:00:00+00:00,0,0,0,0,2
2025-04-19 03:00:00+00:00,0,0,0,0,3
2025-04-19 04:00:00+00:00,0,0,0,0,4
2025-04-19 05:00:00+00:00,6.86175E+15,6.98457E+15,313.4522151,721.1937422,5
2025-04-19 06:00:00+00:00,2.89174E+15,4.12206E+15,311.276931,699.555664,6
2025-04-19 07:00:00+00:00,5.42629E+15,6.79844E+15,315.3243844,805.2268714,7
2025-04-19 08:00:00+00:00,2.89845E+15,7.20338E+15,312.5215647,777.1211113,8
2025-04-19 09:00:00+00:00,6.74051E+15,6.00872E+15,336.2181871,881.1132222,9
2025-04-19 10:00:00+00:00,9.12989E+15,3.45449E+15,346.4284559,839.7446124,10
2025-04-19 11:00:00+00:00,9.11791E+15,4.17877E+15,343.8838439,853.4782011,11
2025-04-19 12:00:00+00:00,4.51876E+15,4.12381E+15,345.9625073,852.2729266,12
2025-04-19 13:00:00+00:00,6.62119E+15,5.01598E+15,362.9637064,865.7120215,13
2025-04-19 14:00:00+00:00,1.01E+16,4.05447E+15,350.4009859,852.1452428,14
2025-04-19 15:00:00+00:00,7.07182E+15,3.68844E+15,336.414407,805.245092,15
2025-04-19 16:00:00+00:00,9.63566E+15,3.30011E+15,324.776344,811.5577077,16
2025-04-19 17:00:00+00:00,3.92598E+15,4.32404E+15,347.433129,761.7465677,17
2025-04-19 18:00:00+00:00,3.44239E+15,6.96635E+15,333.0620237,863.6939808,18
2025-04-19 19:00:00+00:00,3.9046E+15,7.01596E+15,342.7677927,776.3652836,19
2025-04-19 20:00:00+00:00,5.85024E+15,5.22942E+15,326.6585596,650.228764,20
2025-04-19 21:00:00+00:00,3.4073E+15,4.76257E+15,331.5997788,687.4093812,21
2025-04-19 22:00:00+00:00,0,0,0,0,22
2025-04-19 23:00:00+00:00,0,0,0,0,23
2025-04-20 00:00:00+00:00,0,0,0,0,0
2025-04-20 01:00:00+00:00,0,0,0,0,1
2025-04-20 02:00:00+00:00,0,0,0,0,2
2025-04-20 03:00:00+00:00,0,0,0,0,3
2025-04-20 04:00:00+00:00,0,0,0,0,4
2025-04-20 05:00:00+00:00,7.19619E+15,4.61149E+15,330.3076364,817.9198812,5
2025-04-20 06:00:00+00:00,7.82957E+15,4.21347E+15,312.5658624,776.2861544,6
2025-04-20 07:00:00+00:00,5.14507E+15,7.04491E+15,325.9179958,761.6177593,7
2025-04-20 08:00:00+00:00,7.1447E+15,6.72156E+15,341.4504463,784.5759681,8
2025-04-20 09:00:00+00:00,8.34889E+15,5.27432E+15,333.6416754,846.4821385,9
2025-04-20 10:00:00+00:00,7.29565E+15,5.3836E+15,323.3532229,897.5666843,10
2025-04-20 11:00:00+00:00,8.37543E+15,6.93373E+15,357.9292022,1000,11
2025-04-20 12:00:00+00:00,1.04E+16,3.66868E+15,357.7451386,805.2085848,12
2025-04-20 13:00:00+00:00,1.05E+16,4.52281E+15,335.2888373,976.9750311,13
2025-04-20 14:00:00+00:00,1.00E+16,3.68245E+15,349.8822103,815.3505902,14
2025-04-20 15:00:00+00:00,9.99909E+15,5.62945E+15,354.4484649,888.3123952,15
2025-04-20 16:00:00+00:00,8.58063E+15,3.21041E+15,346.0908756,897.1337566,16
2025-04-20 17:00:00+00:00,5.05481E+15,7.4954E+15,344.4194828,774.03268,17
2025-04-20 18:00:00+00:00,1.01E+16,6.63499E+15,314.1650818,748.4473799,18
2025-04-20 19:00:00+00:00,9.30548E+15,4.63107E+15,325.9695821,797.9988794,19
2025-04-20 20:00:00+00:00,4.39313E+15,6.90611E+15,341.7897702,733.7882749,20
2025-04-20 21:00:00+00:00,6.30582E+15,7.30033E+15,323.7592967,711.9893984,21
2025-04-20 22:00:00+00:00,0,0,0,0,22
2025-04-20 23:00:00+00:00,0,0,0,0,23
2025-04-21 00:00:00+00:00,0,0,0,0,0
2025-04-21 01:00:00+00:00,0,0,0,0,1
2025-04-21 02:00:00+00:00,0,0,0,0,2
2025-04-21 03:00:00+00:00,0,0,0,0,3
2025-04-21 04:00:00+00:00,0,0,0,0,4
2025-04-21 05:00:00+00:00,2.9061E+15,4.71985E+15,336.7786437,749.1138609,5
2025-04-21 06:00:00+00:00,4.92947E+15,5.25763E+15,327.8745915,871.6971849,6
2025-04-21 07:00:00+00:00,9.52667E+15,5.06577E+15,314.4616436,821.1491856,7
2025-04-21 08:00:00+00:00,7.28567E+15,3.78194E+15,321.2083061,798.1741965,8
2025-04-21 09:00:00+00:00,5.44758E+15,5.56206E+15,358.1837544,882.4153904,9
2025-04-21 10:00:00+00:00,9.48783E+15,6.07244E+15,335.0150316,791.8108061,10
2025-04-21 11:00:00+00:00,8.50874E+15,6.06248E+15,351.147238,897.6431068,11
2025-04-21 12:00:00+00:00,5.81366E+15,5.11708E+15,343.2130601,1000,12
2025-04-21 13:00:00+00:00,7.30996E+15,5.08458E+15,360.736891,864.4238283,13
2025-04-21 14:00:00+00:00,7.1554E+15,2.63339E+15,337.4619117,825.4596787,14
2025-04-21 15:00:00+00:00,6.53777E+15,6.47456E+15,333.9881944,904.0764025,15
2025-04-21 16:00:00+00:00,1.19E+16,2.51569E+15,347.1420198,788.0254176,16
2025-04-21 17:00:00+00:00,7.37699E+15,4.58012E+15,357.7261862,668.2433374,17
2025-04-21 18:00:00+00:00,6.36871E+15,8.33618E+15,328.06889,885.5813917,18
2025-04-21 19:00:00+00:00,4.78256E+15,6.77707E+15,339.1816064,726.7133707,19
2025-04-21 20:00:00+00:00,7.36274E+15,6.02528E+15,325.3746193,697.541856,20
2025-04-21 21:00:00+00:00,4.54907E+15,4.33081E+15,333.1371715,733.1113707,21
2025-04-21 22:00:00+00:00,0,0,0,0,22
2025-04-21 23:00:00+00:00,0,0,0,0,23
2025-04-22 00:00:00+00:00,0,0,0,0,0
2025-04-22 01:00:00+00:00,0,0,0,0,1
2025-04-22 02:00:00+00:00,0,0,0,0,2
2025-04-22 03:00:00+00:00,0,0,0,0,3
2025-04-22 04:00:00+00:00,0,0,0,0,4
2025-04-22 05:00:00+00:00,4.91308E+15,5.76724E+15,304.5685475,651.7060802,5
2025-04-22 06:00:00+00:00,7.41802E+15,7.28252E+15,316.4410485,763.3453348,6
2025-04-22 07:00:00+00:00,5.7891E+15,5.68802E+15,334.9775766,787.8068348,7
2025-04-22 08:00:00+00:00,4.96017E+15,4.46387E+15,328.8142926,855.8423383,8
2025-04-22 09:00:00+00:00,8.57803E+15,6.26886E+15,339.1468285,747.2921384,9
2025-04-22 10:00:00+00:00,9.59654E+15,5.81682E+15,345.0848698,740.2301854,10
2025-04-22 11:00:00+00:00,1.11E+16,4.44222E+15,338.9647872,898.428344,11
2025-04-22 12:00:00+00:00,2.77485E+15,3.65282E+15,351.9853951,908.1612375,12
2025-04-22 13:00:00+00:00,9.25355E+15,4.4358E+15,327.5492335,782.4983541,13
2025-04-22 14:00:00+00:00,9.61271E+15,6.22928E+15,338.6059879,835.45387,14
2025-04-22 15:00:00+00:00,1.03E+16,6.00978E+15,355.4613964,858.8605563,15
2025-04-22 16:00:00+00:00,3.87023E+15,6.24529E+15,340.1104062,830.21106,16
2025-04-22 17:00:00+00:00,6.97733E+15,3.53841E+15,343.7098755,685.0143566,17
2025-04-22 18:00:00+00:00,3.79224E+15,6.7317E+15,327.3937181,835.3106642,18
2025-04-22 19:00:00+00:00,3.57734E+15,8.41617E+15,362.6327062,798.6970651,19
2025-04-22 20:00:00+00:00,4.62873E+15,3.87204E+15,320.5822799,702.9211781,20
2025-04-22 21:00:00+00:00,5.2874E+15,6.28583E+15,321.8637177,740.1042116,21
2025-04-22 22:00:00+00:00,0,0,0,0,22
2025-04-22 23:00:00+00:00,0,0,0,0,23
2025-04-23 00:00:00+00:00,0,0,0,0,0
2025-04-23 01:00:00+00:00,0,0,0,0,1
2025-04-23 02:00:00+00:00,0,0,0,0,2
2025-04-23 03:00:00+00:00,0,0,0,0,3
2025-04-23 04:00:00+00:00,0,0,0,0,4
2025-04-23 05:00:00+00:00,3.01696E+15,3.77457E+15,330.6294655,743.748587,5
2025-04-23 06:00:00+00:00,7.07314E+15,3.46675E+15,318.9571875,704.4424865,6
2025-04-23 07:00:00+00:00,4.80128E+15,3.4028E+15,315.0209686,760.2053951,7
2025-04-23 08:00:00+00:00,5.30515E+15,6.02581E+15,341.1430799,730.0075213,8
2025-04-23 09:00:00+00:00,1.02E+16,8.01114E+15,338.7915112,882.1470514,9
2025-04-23 10:00:00+00:00,8.41438E+15,5.37792E+15,343.6584469,892.5507861,10
2025-04-23 11:00:00+00:00,7.44038E+15,5.86297E+15,377.9846055,879.334441,11
2025-04-23 12:00:00+00:00,6.26166E+15,4.65121E+15,350.3369881,882.0455977,12
2025-04-23 13:00:00+00:00,9.67075E+15,1.85845E+15,346.6900192,715.1561272,13
2025-04-23 14:00:00+00:00,9.29349E+15,4.19098E+15,330.5310602,795.8154632,14
2025-04-23 15:00:00+00:00,6.78003E+15,4.21472E+15,357.6129637,898.5740817,15
2025-04-23 16:00:00+00:00,8.91606E+15,5.43988E+15,345.4897474,737.65532,16
2025-04-23 17:00:00+00:00,8.08104E+15,6.61335E+15,346.9439446,791.0191267,17
2025-04-23 18:00:00+00:00,4.27378E+15,8.09305E+15,331.5573695,839.847739,18
2025-04-23 19:00:00+00:00,9.34031E+15,7.17319E+15,332.3051767,786.6031128,19
2025-04-23 20:00:00+00:00,4.04783E+15,7.00733E+15,351.2267986,783.7728703,20
2025-04-23 21:00:00+00:00,5.83369E+15,6.1222E+15,310.0056015,757.7703958,21
2025-04-23 22:00:00+00:00,0,0,0,0,22
2025-04-23 23:00:00+00:00,0,0,0,0,23
2025-04-24 00:00:00+00:00,0,0,0,0,0
2025-04-24 01:00:00+00:00,0,0,0,0,1
2025-04-24 02:00:00+00:00,0,0,0,0,2
2025-04-24 03:00:00+00:00,0,0,0,0,3
2025-04-24 04:00:00+00:00,0,0,0,0,4
2025-04-24 05:00:00+00:00,3.91544E+15,6.55164E+15,333.5815951,836.9372604,5
2025-04-24 06:00:00+00:00,6.06536E+15,3.62798E+15,316.6717182,858.3975134,6
2025-04-24 07:00:00+00:00,5.8175E+15,6.1245E+15,337.9410236,767.9866162,7
2025-04-24 08:00:00+00:00,4.7562E+15,6.74356E+15,328.8658449,784.6093182,8
2025-04-24 09:00:00+00:00,9.30664E+15,5.70037E+15,351.6769672,913.3577067,9
2025-04-24 10:00:00+00:00,5.64216E+15,4.61483E+15,339.4922105,925.4079818,10
2025-04-24 11:00:00+00:00,7.21962E+15,5.06634E+15,336.9409929,810.8694068,11
2025-04-24 12:00:00+00:00,4.88147E+15,5.16339E+15,351.1770964,847.4186799,12
2025-04-24 13:00:00+00:00,6.56859E+15,4.26294E+15,355.2315721,667.0452439,13
2025-04-24 14:00:00+00:00,8.80339E+15,3.49915E+15,349.554105,885.3472024,14
2025-04-24 15:00:00+00:00,8.14205E+15,5.35931E+15,327.7569011,828.1714164,15
2025-04-24 16:00:00+00:00,4.1917E+15,4.7125E+15,357.2839886,885.5712759,16
2025-04-24 17:00:00+00:00,4.29478E+15,5.02871E+15,351.9566127,823.0085251,17
2025-04-24 18:00:00+00:00,6.29589E+15,6.57316E+15,343.5502959,782.965464,18
2025-04-24 19:00:00+00:00,3.22336E+15,6.75593E+15,337.4526604,642.8448856,19
2025-04-24 20:00:00+00:00,1.47338E+15,3.13449E+15,313.2207239,681.1722647,20
2025-04-24 21:00:00+00:00,6.5192E+15,4.1955E+15,331.1657632,755.2474887,21
2025-04-24 22:00:00+00:00,0,0,0,0,22
2025-04-24 23:00:00+00:00,0,0,0,0,23
2025-04-25 00:00:00+00:00,0,0,0,0,0
2025-04-25 01:00:00+00:00,0,0,0,0,1
2025-04-25 02:00:00+00:00,0,0,0,0,2
2025-04-25 03:00:00+00:00,0,0,0,0,3
2025-04-25 04:00:00+00:00,0,0,0,0,4
2025-04-25 05:00:00+00:00,5.85958E+15,5.16812E+15,332.2859883,775.8554942,5
2025-04-25 06:00:00+00:00,5.66591E+15,5.70947E+15,316.4268902,843.2114397,6
2025-04-25 07:00:00+00:00,5.43466E+15,4.68239E+15,325.4445582,839.1790811,7
2025-04-25 08:00:00+00:00,5.53157E+15,4.09744E+15,335.0358244,770.6995681,8
2025-04-25 09:00:00+00:00,6.78138E+15,4.78329E+15,320.9797348,914.8609438,9
2025-04-25 10:00:00+00:00,6.99907E+15,2.57219E+15,343.7806647,920.6281508,10
2025-04-25 11:00:00+00:00,6.20169E+15,4.44873E+15,332.8595124,808.1118321,11
2025-04-25 12:00:00+00:00,7.06566E+15,4.4976E+15,364.0898965,887.7301576,12
2025-04-25 13:00:00+00:00,8.70021E+15,3.74904E+15,340.9561068,871.8236366,13
2025-04-25 14:00:00+00:00,9.10922E+15,4.85548E+15,355.2830713,823.7511933,14
2025-04-25 15:00:00+00:00,5.97675E+15,4.22244E+15,351.060229,800.4094094,15
2025-04-25 16:00:00+00:00,8.90104E+15,3.95136E+15,348.3812567,891.9119037,16
2025-04-25 17:00:00+00:00,1.08E+16,5.51975E+15,330.8985199,717.3351258,17
2025-04-25 18:00:00+00:00,5.16239E+15,8.27353E+15,350.2862237,810.0177854,18
2025-04-25 19:00:00+00:00,6.81507E+15,4.93817E+15,345.8011568,727.0544596,19
2025-04-25 20:00:00+00:00,6.40848E+15,8.379E+15,343.4496685,767.0057255,20
2025-04-25 21:00:00+00:00,3.79218E+15,6.25622E+15,351.9772942,624.1614334,21
2025-04-25 22:00:00+00:00,0,0,0,0,22
2025-04-25 23:00:00+00:00,0,0,0,0,23
2025-04-26 00:00:00+00:00,0,0,0,0,0
2025-04-26 01:00:00+00:00,0,0,0,0,1
2025-04-26 02:00:00+00:00,0,0,0,0,2
2025-04-26 03:00:00+00:00,0,0,0,0,3
2025-04-26 04:00:00+00:00,0,0,0,0,4
2025-04-26 05:00:00+00:00,7.17129E+15,3.55541E+15,307.7968058,736.9578783,5
2025-04-26 06:00:00+00:00,7.22479E+15,5.90333E+15,322.0174106,846.1876123,6
2025-04-26 07:00:00+00:00,6.75349E+15,7.61537E+15,340.9780048,784.8005067,7
2025-04-26 08:00:00+00:00,4.56333E+15,8.41333E+15,336.2937616,913.6141146,8
2025-04-26 09:00:00+00:00,1.29E+16,7.99748E+15,332.5207873,826.2391063,9
